1,374,954,606,67,192,1,-1,-1,-1
1,373,1670,674,68,195,1,-1,-1,-1
1,372,1028,608,73,187,1,-1,-1,-1
1,371,1170,609,60,182,1,-1,-1,-1
1,370,1584,675,96,231,1,-1,-1,-1
1,369,1471,643,74,202,1,-1,-1,-1
1,368,761,691,72,205,1,-1,-1,-1
1,367,1654,831,95,248,1,-1,-1,-1
1,366,411,790,85,273,1,-1,-1,-1
1,365,668,684,96,216,1,-1,-1,-1
1,364,196,816,115,263,1,-1,-1,-1
1,363,344,816,109,264,1,-1,-1,-1
2,374,954,608,68,192,1,-1,-1,-1
2,373,1663,671,68,189,1,-1,-1,-1
2,372,1030,609,71,186,1,-1,-1,-1
2,371,1170,606,61,189,1,-1,-1,-1
2,370,1580,676,96,230,1,-1,-1,-1
2,369,1470,644,71,198,1,-1,-1,-1
2,368,760,691,74,206,1,-1,-1,-1
2,367,1652,831,99,248,1,-1,-1,-1
2,366,412,788,84,273,1,-1,-1,-1
2,365,669,685,94,215,1,-1,-1,-1
2,364,198,815,116,264,1,-1,-1,-1
2,363,347,817,109,262,1,-1,-1,-1
3,374,956,610,67,191,1,-1,-1,-1
3,373,1658,671,68,183,1,-1,-1,-1
3,372,1033,610,71,186,1,-1,-1,-1
3,371,1173,607,59,189,1,-1,-1,-1
3,370,1579,677,97,230,1,-1,-1,-1
3,369,1470,644,68,197,1,-1,-1,-1
3,368,757,692,75,206,1,-1,-1,-1
3,367,1654,833,100,247,1,-1,-1,-1
3,366,413,788,84,271,1,-1,-1,-1
3,365,666,686,94,216,1,-1,-1,-1
3,364,200,814,116,265,1,-1,-1,-1
3,363,351,815,107,262,1,-1,-1,-1
4,374,960,612,65,189,1,-1,-1,-1
4,373,1652,672,68,181,1,-1,-1,-1
4,372,1032,607,76,192,1,-1,-1,-1
4,371,1175,605,61,196,1,-1,-1,-1
4,370,1580,678,95,228,1,-1,-1,-1
4,369,1471,646,63,191,1,-1,-1,-1
4,368,757,692,76,207,1,-1,-1,-1
4,367,1654,834,104,247,1,-1,-1,-1
