1,540,954,606,67,192,1,-1,-1,-1
1,539,1670,674,68,195,1,-1,-1,-1
1,538,1028,608,73,187,1,-1,-1,-1
1,537,1170,609,60,182,1,-1,-1,-1
1,536,1584,675,96,231,1,-1,-1,-1
1,535,1471,643,74,202,1,-1,-1,-1
1,534,761,691,72,205,1,-1,-1,-1
1,533,1654,831,95,248,1,-1,-1,-1
1,532,411,790,85,273,1,-1,-1,-1
1,531,668,684,96,216,1,-1,-1,-1
1,530,196,816,115,263,1,-1,-1,-1
1,529,344,816,109,264,1,-1,-1,-1
2,540,954,608,68,192,1,-1,-1,-1
2,539,1663,671,68,189,1,-1,-1,-1
2,538,1030,609,71,186,1,-1,-1,-1
2,537,1170,606,61,189,1,-1,-1,-1
2,536,1580,676,96,230,1,-1,-1,-1
2,535,1470,644,71,198,1,-1,-1,-1
2,534,760,691,74,206,1,-1,-1,-1
2,533,1652,831,99,248,1,-1,-1,-1
2,532,412,788,84,273,1,-1,-1,-1
2,531,669,685,94,215,1,-1,-1,-1
2,530,198,815,116,264,1,-1,-1,-1
2,529,347,817,109,262,1,-1,-1,-1
3,540,956,610,67,191,1,-1,-1,-1
3,539,1658,671,68,183,1,-1,-1,-1
3,538,1033,610,71,186,1,-1,-1,-1
3,537,1173,607,59,189,1,-1,-1,-1
3,536,1579,677,97,230,1,-1,-1,-1
3,535,1470,644,68,197,1,-1,-1,-1
3,534,757,692,75,206,1,-1,-1,-1
3,533,1654,833,100,247,1,-1,-1,-1
3,532,413,788,84,271,1,-1,-1,-1
3,531,666,686,94,216,1,-1,-1,-1
3,530,200,814,116,265,1,-1,-1,-1
3,529,351,815,107,262,1,-1,-1,-1
4,540,960,612,65,189,1,-1,-1,-1
4,539,1652,672,68,181,1,-1,-1,-1
4,538,1032,607,76,192,1,-1,-1,-1
4,537,1175,605,61,196,1,-1,-1,-1
4,536,1580,678,95,228,1,-1,-1,-1
4,535,1471,646,63,191,1,-1,-1,-1
4,534,757,692,76,207,1,-1,-1,-1
4,533,1654,834,104,247,1,-1,-1,-1
4,532,415,786,81,269,1,-1,-1,-1
4,531,665,687,94,215,1,-1,-1,-1
4,530,204,813,116,267,1,-1,-1,-1
4,529,355,813,105,263,1,-1,-1,-1
5,540,963,613,64,191,1,-1,-1,-1
5,539,1642,676,74,197,1,-1,-1,-1
