1,1440,954,606,67,192,1,-1,-1,-1
1,1439,1670,674,68,195,1,-1,-1,-1
1,1438,1028,608,73,187,1,-1,-1,-1
1,1437,1170,609,60,182,1,-1,-1,-1
1,1436,1584,675,96,231,1,-1,-1,-1
1,1435,1471,643,74,202,1,-1,-1,-1
1,1434,761,691,72,205,1,-1,-1,-1
1,1433,1654,831,95,248,1,-1,-1,-1
1,1432,411,790,85,273,1,-1,-1,-1
1,1431,668,684,96,216,1,-1,-1,-1
1,1430,196,816,115,263,1,-1,-1,-1
1,1429,344,816,109,264,1,-1,-1,-1
2,1440,954,608,68,192,1,-1,-1,-1
2,1439,1663,671,68,189,1,-1,-1,-1
2,1438,1030,609,71,186,1,-1,-1,-1
2,1437,1170,606,61,189,1,-1,-1,-1
2,1436,1580,676,96,230,1,-1,-1,-1
2,1435,1470,644,71,198,1,-1,-1,-1
2,1434,760,691,74,206,1,-1,-1,-1
2,1433,1652,831,99,248,1,-1,-1,-1
2,1432,412,788,84,273,1,-1,-1,-1
2,1431,669,685,94,215,1,-1,-1,-1
2,1430,198,815,116,264,1,-1,-1,-1
2,1429,347,817,109,262,1,-1,-1,-1
3,1440,956,610,67,191,1,-1,-1,-1
3,1439,1658,671,68,183,1,-1,-1,-1
3,1438,1033,610,71,186,1,-1,-1,-1
3,1437,1173,607,59,189,1,-1,-1,-1
3,1436,1579,677,97,230,1,-1,-1,-1
3,1435,1470,644,68,197,1,-1,-1,-1
3,1434,757,692,75,206,1,-1,-1,-1
3,1433,1654,833,100,247,1,-1,-1,-1
3,1432,413,788,84,271,1,-1,-1,-1
3,1431,666,686,94,216,1,-1,-1,-1
3,1430,200,814,116,265,1,-1,-1,-1
3,1429,351,815,107,262,1,-1,-1,-1
4,1440,960,612,65,189,1,-1,-1,-1
4,1439,1652,672,68,181,1,-1,-1,-1
4,1438,1032,607,76,192,1,-1,-1,-1
4,1437,1175,605,61,196,1,-1,-1,-1
4,1436,1580,678,95,228,1,-1,-1,-1
4,1435,1471,646,63,191,1,-1,-1,-1
4,1434,757,692,76,207,1,-1,-1,-1
4,1433,1654,834,104,247,1,-1,-1,-1
4,1432,415,786,81,269,1,-1,-1,-1
4,1431,665,687,94,215,1,-1,-1,-1
4,1430,204,813,116,267,1,-1,-1,-1
4,1429,355,813,105,263,1,-1,-1,-1
5,1440,963,613,64,191,1,-1,-1,-1
5,1439,1642,676,74,197,1,-1,-1,-1
5,1438,1032,608,79,195,1,-1,-1,-1
5,1437,1178,605,63,200,1,-1,-1,-1
5,1436,1581,678,92,225,1,-1,-1,-1
5,1435,1469,646,59,187,1,-1,-1,-1
5,1434,754,693,77,208,1,-1,-1,-1
5,1433,1656,836,105,245,1,-1,-1,-1
5,1432,415,782,82,273,1,-1,-1,-1
5,1431,664,687,94,215,1,-1,-1,-1
5,1430,205,813,117,266,1,-1,-1,-1
5,1429,357,813,104,262,1,-1,-1,-1
6,1440,964,613,66,193,1,-1,-1,-1
6,1438,1033,610,80,196,1,-1,-1,-1
6,1437,1179,606,63,202,1,-1,-1,-1
6,1436,1578,678,89,223,1,-1,-1,-1
6,1435,1464,647,58,186,1,-1,-1,-1
6,1434,754,696,77,206,1,-1,-1,-1
6,1433,1659,837,105,243,1,-1,-1,-1
