1,1594,954,606,67,192,1,-1,-1,-1
1,1593,1670,674,68,195,1,-1,-1,-1
1,1592,1028,608,73,187,1,-1,-1,-1
1,1591,1170,609,60,182,1,-1,-1,-1
1,1590,1584,675,96,231,1,-1,-1,-1
1,1589,1471,643,74,202,1,-1,-1,-1
1,1588,761,691,72,205,1,-1,-1,-1
1,1587,1654,831,95,248,1,-1,-1,-1
1,1586,411,790,85,273,1,-1,-1,-1
1,1585,668,684,96,216,1,-1,-1,-1
1,1584,196,816,115,263,1,-1,-1,-1
1,1583,344,816,109,264,1,-1,-1,-1
2,1594,954,608,68,192,1,-1,-1,-1
2,1593,1663,671,68,189,1,-1,-1,-1
2,1592,1030,609,71,186,1,-1,-1,-1
2,1591,1170,606,61,189,1,-1,-1,-1
2,1590,1580,676,96,230,1,-1,-1,-1
2,1589,1470,644,71,198,1,-1,-1,-1
2,1588,760,691,74,206,1,-1,-1,-1
2,1587,1652,831,99,248,1,-1,-1,-1
2,1586,412,788,84,273,1,-1,-1,-1
2,1585,669,685,94,215,1,-1,-1,-1
2,1584,198,815,116,264,1,-1,-1,-1
2,1583,347,817,109,262,1,-1,-1,-1
3,1594,956,610,67,191,1,-1,-1,-1
3,1593,1658,671,68,183,1,-1,-1,-1
3,1592,1033,610,71,186,1,-1,-1,-1
3,1591,1173,607,59,189,1,-1,-1,-1
3,1590,1579,677,97,230,1,-1,-1,-1
3,1589,1470,644,68,197,1,-1,-1,-1
3,1588,757,692,75,206,1,-1,-1,-1
3,1587,1654,833,100,247,1,-1,-1,-1
3,1586,413,788,84,271,1,-1,-1,-1
3,1585,666,686,94,216,1,-1,-1,-1
3,1584,200,814,116,265,1,-1,-1,-1
3,1583,351,815,107,262,1,-1,-1,-1
4,1594,960,612,65,189,1,-1,-1,-1
4,1593,1652,672,68,181,1,-1,-1,-1
4,1592,1032,607,76,192,1,-1,-1,-1
4,1591,1175,605,61,196,1,-1,-1,-1
4,1590,1580,678,95,228,1,-1,-1,-1
4,1589,1471,646,63,191,1,-1,-1,-1
4,1588,757,692,76,207,1,-1,-1,-1
4,1587,1654,834,104,247,1,-1,-1,-1
4,1586,415,786,81,269,1,-1,-1,-1
4,1585,665,687,94,215,1,-1,-1,-1
4,1584,204,813,116,267,1,-1,-1,-1
4,1583,355,813,105,263,1,-1,-1,-1
5,1594,963,613,64,191,1,-1,-1,-1
5,1593,1642,676,74,197,1,-1,-1,-1
5,1592,1032,608,79,195,1,-1,-1,-1
5,1591,1178,605,63,200,1,-1,-1,-1
5,1590,1581,678,92,225,1,-1,-1,-1
5,1589,1469,646,59,187,1,-1,-1,-1
5,1588,754,693,77,208,1,-1,-1,-1
5,1587,1656,836,105,245,1,-1,-1,-1
5,1586,415,782,82,273,1,-1,-1,-1
5,1585,664,687,94,215,1,-1,-1,-1
5,1584,205,813,117,266,1,-1,-1,-1
5,1583,357,813,104,262,1,-1,-1,-1
6,1594,964,613,66,193,1,-1,-1,-1
6,1592,1033,610,80,196,1,-1,-1,-1
6,1591,1179,606,63,202,1,-1,-1,-1
6,1590,1578,678,89,223,1,-1,-1,-1
6,1589,1464,647,58,186,1,-1,-1,-1
6,1588,754,696,77,206,1,-1,-1,-1
6,1587,1659,837,105,243,1,-1,-1,-1
6,1586,417,781,83,277,1,-1,-1,-1
6,1585,663,689,93,212,1,-1,-1,-1
6,1584,207,813,117,267,1,-1,-1,-1
6,1583,360,813,102,262,1,-1,-1,-1
7,1594,967,613,66,194,1,-1,-1,-1
7,1593,1635,677,78,214,1,-1,-1,-1
7,1592,1034,612,79,194,1,-1,-1,-1
7,1591,1181,610,63,198,1,-1,-1,-1
7,1590,1577,678,83,219,1,-1,-1,-1
7,1589,1460,643,59,190,1,-1,-1,-1
7,1588,753,698,77,205,1,-1,-1,-1
7,1587,1662,836,105,244,1,-1,-1,-1
7,1586,419,783,82,278,1,-1,-1,-1
7,1585,665,690,91,212,1,-1,-1,-1
7,1584,211,813,118,267,1,-1,-1,-1
7,1583,365,814,99,261,1,-1,-1,-1
8,1594,969,612,68,196,1,-1,-1,-1
8,1593,1633,674,77,214,1,-1,-1,-1
8,1592,1037,616,78,190,1,-1,-1,-1
8,1591,1185,611,62,194,1,-1,-1,-1
8,1590,1578,676,79,218,1,-1,-1,-1
8,1589,1459,642,58,190,1,-1,-1,-1
8,1588,753,699,80,207,1,-1,-1,-1
8,1587,1666,835,105,244,1,-1,-1,-1
8,1586,424,782,79,276,1,-1,-1,-1
8,1585,667,690,90,214,1,-1,-1,-1
8,1584,216,813,118,267,1,-1,-1,-1
8,1583,370,818,97,259,1,-1,-1,-1
9,1594,970,612,68,197,1,-1,-1,-1
9,1593,1626,672,79,216,1,-1,-1,-1
9,1592,1038,621,74,188,1,-1,-1,-1
9,1591,1186,613,63,193,1,-1,-1,-1
9,1590,1574,679,73,215,1,-1,-1,-1
9,1589,1456,642,59,192,1,-1,-1,-1
9,1588,753,701,81,208,1,-1,-1,-1
9,1587,1671,834,104,244,1,-1,-1,-1
9,1586,425,780,78,269,1,-1,-1,-1
9,1585,667,691,88,213,1,-1,-1,-1
9,1584,218,814,118,266,1,-1,-1,-1
9,1583,373,820,98,258,1,-1,-1,-1
10,1594,973,612,68,200,1,-1,-1,-1
10,1593,1624,672,76,216,1,-1,-1,-1
10,1592,1042,625,74,188,1,-1,-1,-1
10,1591,1188,612,63,194,1,-1,-1,-1
10,1590,1571,680,69,216,1,-1,-1,-1
10,1589,1453,642,60,195,1,-1,-1,-1
10,1588,752,705,80,206,1,-1,-1,-1
10,1587,1678,835,101,243,1,-1,-1,-1
10,1586,429,778,79,263,1,-1,-1,-1
10,1585,667,694,88,214,1,-1,-1,-1
10,1584,223,814,117,266,1,-1,-1,-1
10,1583,375,821,99,258,1,-1,-1,-1
11,1594,976,613,69,202,1,-1,-1,-1
11,1593,1620,672,72,215,1,-1,-1,-1
11,1592,1045,627,76,187,1,-1,-1,-1
11,1591,1193,614,62,195,1,-1,-1,-1
11,1590,1567,679,68,217,1,-1,-1,-1
11,1589,1448,639,64,200,1,-1,-1,-1
11,1588,753,708,81,207,1,-1,-1,-1
11,1587,1683,837,99,241,1,-1,-1,-1
11,1586,434,783,78,264,1,-1,-1,-1
11,1585,668,696,87,214,1,-1,-1,-1
11,1584,228,814,117,266,1,-1,-1,-1
11,1583,379,821,97,258,1,-1,-1,-1
12,1594,979,615,69,202,1,-1,-1,-1
12,1593,1616,671,70,216,1,-1,-1,-1
12,1592,1048,628,76,188,1,-1,-1,-1
12,1591,1194,616,63,196,1,-1,-1,-1
12,1590,1559,677,70,220,1,-1,-1,-1
12,1589,1440,638,69,204,1,-1,-1,-1
12,1588,751,710,83,208,1,-1,-1,-1
12,1587,1695,839,94,239,1,-1,-1,-1
12,1586,436,786,79,267,1,-1,-1,-1
12,1585,668,699,85,215,1,-1,-1,-1
12,1584,230,813,117,266,1,-1,-1,-1
12,1583,381,820,98,258,1,-1,-1,-1
13,1594,980,615,69,204,1,-1,-1,-1
13,1593,1612,671,69,215,1,-1,-1,-1
13,1591,1195,616,64,197,1,-1,-1,-1
13,1590,1551,675,72,221,1,-1,-1,-1
13,1589,1433,639,76,206,1,-1,-1,-1
13,1588,750,712,83,208,1,-1,-1,-1
13,1587,1706,840,89,236,1,-1,-1,-1
13,1586,439,787,77,267,1,-1,-1,-1
13,1585,667,702,85,214,1,-1,-1,-1
13,1584,233,812,117,267,1,-1,-1,-1
13,1583,382,818,98,259,1,-1,-1,-1
14,1594,983,617,68,200,1,-1,-1,-1
14,1593,1610,671,66,215,1,-1,-1,-1
14,1592,1051,627,77,190,1,-1,-1,-1
14,1591,1197,617,66,196,1,-1,-1,-1
14,1590,1544,674,75,221,1,-1,-1,-1
14,1589,1425,640,79,206,1,-1,-1,-1
14,1588,750,712,83,208,1,-1,-1,-1
14,1587,1714,839,88,237,1,-1,-1,-1
14,1586,443,784,76,262,1,-1,-1,-1
14,1585,667,705,85,215,1,-1,-1,-1
14,1584,237,810,117,268,1,-1,-1,-1
14,1583,387,816,98,261,1,-1,-1,-1
15,1594,985,621,66,199,1,-1,-1,-1
15,1593,1606,671,66,217,1,-1,-1,-1
15,1592,1051,628,78,190,1,-1,-1,-1
15,1591,1200,619,68,195,1,-1,-1,-1
15,1590,1536,675,80,225,1,-1,-1,-1
15,1589,1420,640,81,207,1,-1,-1,-1
15,1588,750,713,82,208,1,-1,-1,-1
15,1587,1719,838,89,238,1,-1,-1,-1
15,1586,448,786,76,263,1,-1,-1,-1
15,1585,668,707,85,216,1,-1,-1,-1
15,1584,240,809,118,270,1,-1,-1,-1
15,1583,389,813,99,263,1,-1,-1,-1
16,1594,989,624,64,200,1,-1,-1,-1
16,1593,1602,671,69,218,1,-1,-1,-1
16,1592,1052,628,80,190,1,-1,-1,-1
16,1591,1203,621,71,196,1,-1,-1,-1
16,1590,1531,675,82,227,1,-1,-1,-1
16,1589,1419,642,81,205,1,-1,-1,-1
16,1588,752,714,82,208,1,-1,-1,-1
16,1587,1722,838,91,239,1,-1,-1,-1
16,1586,452,787,73,263,1,-1,-1,-1
16,1585,669,710,84,216,1,-1,-1,-1
16,1584,243,809,118,270,1,-1,-1,-1
16,1583,391,812,98,264,1,-1,-1,-1
17,1593,1597,672,71,219,1,-1,-1,-1
17,1592,1054,628,79,191,1,-1,-1,-1
17,1591,1205,623,73,196,1,-1,-1,-1
17,1590,1528,675,82,225,1,-1,-1,-1
17,1589,1416,642,82,206,1,-1,-1,-1
17,1588,753,715,81,209,1,-1,-1,-1
17,1587,1723,840,94,238,1,-1,-1,-1
17,1586,454,785,71,263,1,-1,-1,-1
17,1585,669,711,84,216,1,-1,-1,-1
17,1584,245,808,119,270,1,-1,-1,-1
17,1583,392,809,98,267,1,-1,-1,-1
18,1594,992,627,64,202,1,-1,-1,-1
18,1591,1206,626,75,196,1,-1,-1,-1
18,1590,1525,674,84,222,1,-1,-1,-1
18,1589,1414,642,83,205,1,-1,-1,-1
18,1588,755,717,80,209,1,-1,-1,-1
18,1587,1724,840,96,238,1,-1,-1,-1
18,1586,459,783,71,263,1,-1,-1,-1
18,1585,668,712,87,217,1,-1,-1,-1
18,1584,248,807,118,271,1,-1,-1,-1
18,1583,393,808,99,268,1,-1,-1,-1
19,1594,996,629,64,203,1,-1,-1,-1
19,1593,1580,670,76,226,1,-1,-1,-1
19,1591,1209,628,76,195,1,-1,-1,-1
19,1590,1524,672,83,221,1,-1,-1,-1
19,1589,1414,642,83,205,1,-1,-1,-1
19,1588,757,719,80,209,1,-1,-1,-1
19,1587,1725,838,98,240,1,-1,-1,-1
19,1586,463,781,71,260,1,-1,-1,-1
19,1585,666,713,89,217,1,-1,-1,-1
19,1584,251,808,119,270,1,-1,-1,-1
19,1583,394,806,102,271,1,-1,-1,-1
20,1595,1478,617,67,182,1,-1,-1,-1
20,1594,1000,630,63,204,1,-1,-1,-1
20,1593,1571,669,79,226,1,-1,-1,-1
20,1592,1067,636,74,188,1,-1,-1,-1
20,1591,1212,633,77,192,1,-1,-1,-1
20,1590,1522,672,82,219,1,-1,-1,-1
20,1589,1414,643,83,204,1,-1,-1,-1
20,1588,760,720,81,210,1,-1,-1,-1
20,1587,1728,838,99,240,1,-1,-1,-1
20,1586,464,781,73,261,1,-1,-1,-1
20,1585,667,714,90,218,1,-1,-1,-1
20,1584,254,808,118,270,1,-1,-1,-1
20,1583,394,804,103,273,1,-1,-1,-1
21,1595,1482,617,66,182,1,-1,-1,-1
21,1594,1007,632,59,203,1,-1,-1,-1
21,1592,1072,640,72,187,1,-1,-1,-1
21,1591,1216,635,76,191,1,-1,-1,-1
21,1590,1521,671,80,219,1,-1,-1,-1
21,1589,1412,642,80,203,1,-1,-1,-1
21,1588,760,722,81,210,1,-1,-1,-1
21,1587,1730,839,98,240,1,-1,-1,-1
21,1586,465,781,71,259,1,-1,-1,-1
21,1585,667,714,91,220,1,-1,-1,-1
21,1584,255,808,119,270,1,-1,-1,-1
21,1583,395,803,105,274,1,-1,-1,-1
22,1594,1011,634,60,204,1,-1,-1,-1
22,1591,1218,637,75,190,1,-1,-1,-1
22,1590,1522,673,79,219,1,-1,-1,-1
22,1589,1409,643,77,202,1,-1,-1,-1
22,1588,760,727,77,209,1,-1,-1,-1
22,1587,1735,839,94,240,1,-1,-1,-1
22,1586,466,782,71,259,1,-1,-1,-1
22,1585,665,716,93,221,1,-1,-1,-1
22,1584,257,809,120,269,1,-1,-1,-1
22,1583,396,804,106,274,1,-1,-1,-1
23,1594,1013,636,59,204,1,-1,-1,-1
23,1591,1220,636,75,192,1,-1,-1,-1
23,1590,1520,675,78,219,1,-1,-1,-1
23,1589,1407,645,73,201,1,-1,-1,-1
23,1588,760,732,78,209,1,-1,-1,-1
23,1587,1750,822,98,251,1,-1,-1,-1
23,1586,468,784,73,262,1,-1,-1,-1
23,1585,663,718,95,222,1,-1,-1,-1
23,1584,259,810,119,269,1,-1,-1,-1
23,1583,397,806,106,273,1,-1,-1,-1
24,1594,1012,637,60,205,1,-1,-1,-1
24,1591,1221,638,74,193,1,-1,-1,-1
24,1590,1516,676,80,220,1,-1,-1,-1
24,1589,1404,648,69,199,1,-1,-1,-1
24,1588,760,735,78,210,1,-1,-1,-1
24,1587,1759,813,98,258,1,-1,-1,-1
24,1586,467,786,74,262,1,-1,-1,-1
24,1585,662,721,96,221,1,-1,-1,-1
24,1584,260,811,120,268,1,-1,-1,-1
24,1583,397,807,107,273,1,-1,-1,-1
25,1594,1013,639,62,205,1,-1,-1,-1
25,1592,1083,642,76,194,1,-1,-1,-1
25,1591,1224,641,72,193,1,-1,-1,-1
25,1590,1507,680,82,219,1,-1,-1,-1
25,1589,1401,649,67,200,1,-1,-1,-1
25,1588,759,737,78,209,1,-1,-1,-1
25,1587,1766,812,94,261,1,-1,-1,-1
25,1586,468,788,74,264,1,-1,-1,-1
25,1585,661,724,97,223,1,-1,-1,-1
