1,87,954,606,67,192,1,-1,-1,-1
1,86,1670,674,68,195,1,-1,-1,-1
1,85,1028,608,73,187,1,-1,-1,-1
1,84,1170,609,60,182,1,-1,-1,-1
1,83,1584,675,96,231,1,-1,-1,-1
1,82,1471,643,74,202,1,-1,-1,-1
1,81,761,691,72,205,1,-1,-1,-1
1,80,1654,831,95,248,1,-1,-1,-1
1,79,411,790,85,273,1,-1,-1,-1
1,78,668,684,96,216,1,-1,-1,-1
1,77,196,816,115,263,1,-1,-1,-1
1,76,344,816,109,264,1,-1,-1,-1
2,87,954,608,68,192,1,-1,-1,-1
2,86,1663,671,68,189,1,-1,-1,-1
2,85,1030,609,71,186,1,-1,-1,-1
2,84,1170,606,61,189,1,-1,-1,-1
2,83,1580,676,96,230,1,-1,-1,-1
2,82,1470,644,71,198,1,-1,-1,-1
2,81,760,691,74,206,1,-1,-1,-1
2,80,1652,831,99,248,1,-1,-1,-1
2,79,412,788,84,273,1,-1,-1,-1
2,78,669,685,94,215,1,-1,-1,-1
2,77,198,815,116,264,1,-1,-1,-1
2,76,347,817,109,262,1,-1,-1,-1
3,87,956,610,67,191,1,-1,-1,-1
3,86,1658,671,68,183,1,-1,-1,-1
3,85,1033,610,71,186,1,-1,-1,-1
3,84,1173,607,59,189,1,-1,-1,-1
3,83,1579,677,97,230,1,-1,-1,-1
3,82,1470,644,68,197,1,-1,-1,-1
3,81,757,692,75,206,1,-1,-1,-1
3,80,1654,833,100,247,1,-1,-1,-1
3,79,413,788,84,271,1,-1,-1,-1
3,78,666,686,94,216,1,-1,-1,-1
3,77,200,814,116,265,1,-1,-1,-1
3,76,351,815,107,262,1,-1,-1,-1
4,87,960,612,65,189,1,-1,-1,-1
4,86,1652,672,68,181,1,-1,-1,-1
4,85,1032,607,76,192,1,-1,-1,-1
4,84,1175,605,61,196,1,-1,-1,-1
4,83,1580,678,95,228,1,-1,-1,-1
4,82,1471,646,63,191,1,-1,-1,-1
4,81,757,692,76,207,1,-1,-1,-1
4,80,1654,834,104,247,1,-1,-1,-1
4,79,415,786,81,269,1,-1,-1,-1
4,78,665,687,94,215,1,-1,-1,-1
4,77,204,813,116,267,1,-1,-1,-1
4,76,355,813,105,263,1,-1,-1,-1
5,87,963,613,64,191,1,-1,-1,-1
5,86,1642,676,74,197,1,-1,-1,-1
5,85,1032,608,79,195,1,-1,-1,-1
5,84,1178,605,63,200,1,-1,-1,-1
5,83,1581,678,92,225,1,-1,-1,-1
5,82,1469,646,59,187,1,-1,-1,-1
5,81,754,693,77,208,1,-1,-1,-1
5,80,1656,836,105,245,1,-1,-1,-1
5,79,415,782,82,273,1,-1,-1,-1
5,78,664,687,94,215,1,-1,-1,-1
5,77,205,813,117,266,1,-1,-1,-1
5,76,357,813,104,262,1,-1,-1,-1
6,87,964,613,66,193,1,-1,-1,-1
6,85,1033,610,80,196,1,-1,-1,-1
6,84,1179,606,63,202,1,-1,-1,-1
6,83,1578,678,89,223,1,-1,-1,-1
6,82,1464,647,58,186,1,-1,-1,-1
6,81,754,696,77,206,1,-1,-1,-1
6,80,1659,837,105,243,1,-1,-1,-1
6,79,417,781,83,277,1,-1,-1,-1
6,78,663,689,93,212,1,-1,-1,-1
6,77,207,813,117,267,1,-1,-1,-1
6,76,360,813,102,262,1,-1,-1,-1
7,87,967,613,66,194,1,-1,-1,-1
7,86,1635,677,78,214,1,-1,-1,-1
7,85,1034,612,79,194,1,-1,-1,-1
7,84,1181,610,63,198,1,-1,-1,-1
7,83,1577,678,83,219,1,-1,-1,-1
7,82,1460,643,59,190,1,-1,-1,-1
7,81,753,698,77,205,1,-1,-1,-1
7,80,1662,836,105,244,1,-1,-1,-1
7,79,419,783,82,278,1,-1,-1,-1
7,78,665,690,91,212,1,-1,-1,-1
7,77,211,813,118,267,1,-1,-1,-1
7,76,365,814,99,261,1,-1,-1,-1
8,87,969,612,68,196,1,-1,-1,-1
8,86,1633,674,77,214,1,-1,-1,-1
8,85,1037,616,78,190,1,-1,-1,-1
8,84,1185,611,62,194,1,-1,-1,-1
8,83,1578,676,79,218,1,-1,-1,-1
8,82,1459,642,58,190,1,-1,-1,-1
8,81,753,699,80,207,1,-1,-1,-1
8,80,1666,835,105,244,1,-1,-1,-1
8,79,424,782,79,276,1,-1,-1,-1
8,78,667,690,90,214,1,-1,-1,-1
8,77,216,813,118,267,1,-1,-1,-1
8,76,370,818,97,259,1,-1,-1,-1
9,87,970,612,68,197,1,-1,-1,-1
9,86,1626,672,79,216,1,-1,-1,-1
9,85,1038,621,74,188,1,-1,-1,-1
9,84,1186,613,63,193,1,-1,-1,-1
9,83,1574,679,73,215,1,-1,-1,-1
9,82,1456,642,59,192,1,-1,-1,-1
