1,221,954,606,67,192,1,-1,-1,-1
1,220,1670,674,68,195,1,-1,-1,-1
1,219,1028,608,73,187,1,-1,-1,-1
1,218,1170,609,60,182,1,-1,-1,-1
1,217,1584,675,96,231,1,-1,-1,-1
1,216,1471,643,74,202,1,-1,-1,-1
1,215,761,691,72,205,1,-1,-1,-1
1,214,1654,831,95,248,1,-1,-1,-1
1,213,411,790,85,273,1,-1,-1,-1
1,212,668,684,96,216,1,-1,-1,-1
1,211,196,816,115,263,1,-1,-1,-1
1,210,344,816,109,264,1,-1,-1,-1
2,221,954,608,68,192,1,-1,-1,-1
2,220,1663,671,68,189,1,-1,-1,-1
2,219,1030,609,71,186,1,-1,-1,-1
2,218,1170,606,61,189,1,-1,-1,-1
2,217,1580,676,96,230,1,-1,-1,-1
2,216,1470,644,71,198,1,-1,-1,-1
2,215,760,691,74,206,1,-1,-1,-1
2,214,1652,831,99,248,1,-1,-1,-1
2,213,412,788,84,273,1,-1,-1,-1
2,212,669,685,94,215,1,-1,-1,-1
2,211,198,815,116,264,1,-1,-1,-1
2,210,347,817,109,262,1,-1,-1,-1
3,221,956,610,67,191,1,-1,-1,-1
3,220,1658,671,68,183,1,-1,-1,-1
3,219,1033,610,71,186,1,-1,-1,-1
3,218,1173,607,59,189,1,-1,-1,-1
3,217,1579,677,97,230,1,-1,-1,-1
3,216,1470,644,68,197,1,-1,-1,-1
3,215,757,692,75,206,1,-1,-1,-1
3,214,1654,833,100,247,1,-1,-1,-1
3,213,413,788,84,271,1,-1,-1,-1
3,212,666,686,94,216,1,-1,-1,-1
3,211,200,814,116,265,1,-1,-1,-1
3,210,351,815,107,262,1,-1,-1,-1
4,221,960,612,65,189,1,-1,-1,-1
4,220,1652,672,68,181,1,-1,-1,-1
4,219,1032,607,76,192,1,-1,-1,-1
4,218,1175,605,61,196,1,-1,-1,-1
4,217,1580,678,95,228,1,-1,-1,-1
4,216,1471,646,63,191,1,-1,-1,-1
4,215,757,692,76,207,1,-1,-1,-1
4,214,1654,834,104,247,1,-1,-1,-1
4,213,415,786,81,269,1,-1,-1,-1
4,212,665,687,94,215,1,-1,-1,-1
4,211,204,813,116,267,1,-1,-1,-1
4,210,355,813,105,263,1,-1,-1,-1
5,221,963,613,64,191,1,-1,-1,-1
5,220,1642,676,74,197,1,-1,-1,-1
5,219,1032,608,79,195,1,-1,-1,-1
5,218,1178,605,63,200,1,-1,-1,-1
5,217,1581,678,92,225,1,-1,-1,-1
5,216,1469,646,59,187,1,-1,-1,-1
5,215,754,693,77,208,1,-1,-1,-1
5,214,1656,836,105,245,1,-1,-1,-1
5,213,415,782,82,273,1,-1,-1,-1
5,212,664,687,94,215,1,-1,-1,-1
5,211,205,813,117,266,1,-1,-1,-1
5,210,357,813,104,262,1,-1,-1,-1
6,221,964,613,66,193,1,-1,-1,-1
6,219,1033,610,80,196,1,-1,-1,-1
6,218,1179,606,63,202,1,-1,-1,-1
6,217,1578,678,89,223,1,-1,-1,-1
6,216,1464,647,58,186,1,-1,-1,-1
6,215,754,696,77,206,1,-1,-1,-1
6,214,1659,837,105,243,1,-1,-1,-1
