1,299,954,606,67,192,1,-1,-1,-1
1,298,1670,674,68,195,1,-1,-1,-1
1,297,1028,608,73,187,1,-1,-1,-1
1,296,1170,609,60,182,1,-1,-1,-1
1,295,1584,675,96,231,1,-1,-1,-1
1,294,1471,643,74,202,1,-1,-1,-1
1,293,761,691,72,205,1,-1,-1,-1
1,292,1654,831,95,248,1,-1,-1,-1
1,291,411,790,85,273,1,-1,-1,-1
1,290,668,684,96,216,1,-1,-1,-1
1,289,196,816,115,263,1,-1,-1,-1
1,288,344,816,109,264,1,-1,-1,-1
2,299,954,608,68,192,1,-1,-1,-1
2,298,1663,671,68,189,1,-1,-1,-1
2,297,1030,609,71,186,1,-1,-1,-1
2,296,1170,606,61,189,1,-1,-1,-1
2,295,1580,676,96,230,1,-1,-1,-1
2,294,1470,644,71,198,1,-1,-1,-1
2,293,760,691,74,206,1,-1,-1,-1
2,292,1652,831,99,248,1,-1,-1,-1
2,291,412,788,84,273,1,-1,-1,-1
2,290,669,685,94,215,1,-1,-1,-1
2,289,198,815,116,264,1,-1,-1,-1
2,288,347,817,109,262,1,-1,-1,-1
3,299,956,610,67,191,1,-1,-1,-1
3,298,1658,671,68,183,1,-1,-1,-1
3,297,1033,610,71,186,1,-1,-1,-1
3,296,1173,607,59,189,1,-1,-1,-1
3,295,1579,677,97,230,1,-1,-1,-1
3,294,1470,644,68,197,1,-1,-1,-1
3,293,757,692,75,206,1,-1,-1,-1
3,292,1654,833,100,247,1,-1,-1,-1
3,291,413,788,84,271,1,-1,-1,-1
3,290,666,686,94,216,1,-1,-1,-1
3,289,200,814,116,265,1,-1,-1,-1
3,288,351,815,107,262,1,-1,-1,-1
4,299,960,612,65,189,1,-1,-1,-1
4,298,1652,672,68,181,1,-1,-1,-1
4,297,1032,607,76,192,1,-1,-1,-1
4,296,1175,605,61,196,1,-1,-1,-1
4,295,1580,678,95,228,1,-1,-1,-1
4,294,1471,646,63,191,1,-1,-1,-1
4,293,757,692,76,207,1,-1,-1,-1
4,292,1654,834,104,247,1,-1,-1,-1
4,291,415,786,81,269,1,-1,-1,-1
4,290,665,687,94,215,1,-1,-1,-1
4,289,204,813,116,267,1,-1,-1,-1
4,288,355,813,105,263,1,-1,-1,-1
5,299,963,613,64,191,1,-1,-1,-1
